record_id,date,year,month,day,day_of_year,week_of_year,season,month_sin,month_cos,rainfall_mm,rainfall_intensity,rain_lag1,rain_lag2,rain_lag3,rain_cumul_3day,rain_cumul_5day,rain_cumul_7day,rain_rolling_avg_7d,rain_rolling_avg_30d,rain_exceed_50mm,rain_exceed_100mm,consecutive_rain_days,typhoon_active,typhoon_signal,typhoon_name,typhoon_category,typhoon_max_wind_kph,days_to_typhoon,days_since_typhoon,antecedent_moisture,land_use_code,flood_occurred,flood_depth_m,flood_duration_hrs,flood_severity
1029,2022-10-25,2022,10,25,298,43,1,-0.866025,0.5,0.0,0,0.0,0.0,12.5,0.0,31.3,122.1,17.44,40.18,0,0,0,0,0,,0.0,,3.0,0.0,0.26,1,0,,,0
1030,2022-10-26,2022,10,26,299,43,1,-0.866025,0.5,50.9,4,0.0,0.0,0.0,50.9,63.4,91.2,13.03,40.02,1,0,1,0,0,,0.0,,2.0,0.0,0.21,1,0,,,0
1031,2022-10-27,2022,10,27,300,43,1,-0.866025,0.5,0.0,0,50.9,0.0,0.0,50.9,50.9,82.2,11.74,39.74,0,0,0,0,0,,0.0,,1.0,0.0,0.19,1,0,,,0
1032,2022-10-28,2022,10,28,301,43,1,-0.866025,0.5,0.0,0,0.0,50.9,0.0,50.9,50.9,63.4,9.06,39.74,0,0,0,1,3,Paeng,2.0,155.0,0.0,0.0,0.16,1,0,,,0
1033,2022-10-29,2022,10,29,302,43,1,-0.866025,0.5,110.0,4,0.0,0.0,50.9,110.0,160.9,160.9,22.99,43.41,1,1,1,1,2,Paeng,3.0,155.0,0.0,35.0,0.85,1,1,0.6,20.0,2
1034,2022-10-30,2022,10,30,303,43,1,-0.866025,0.5,48.2,3,110.0,0.0,0.0,158.2,209.1,209.1,29.87,44.69,0,0,2,0,0,Paeng,0.0,155.0,15.0,36.0,0.65,1,0,,,0
1035,2022-10-31,2022,10,31,304,44,1,-0.866025,0.5,224.8,4,48.2,110.0,0.0,383.0,383.0,433.9,61.99,52.18,1,1,3,1,3,Paeng,2.0,155.0,0.0,3.0,1.0,1,0,,,0
1036,2022-11-01,2022,11,1,305,44,1,-0.5,0.866025,0.0,0,224.8,48.2,110.0,273.0,383.0,433.9,61.99,52.18,0,0,0,0,0,,0.0,,,4.0,0.79,1,0,,,0
1037,2022-11-02,2022,11,2,306,44,1,-0.5,0.866025,0.0,0,0.0,224.8,48.2,224.8,383.0,383.0,54.71,47.21,0,0,0,0,0,,0.0,,,5.0,0.71,1,0,,,0
1038,2022-11-03,2022,11,3,307,44,1,-0.5,0.866025,32.7,3,0.0,0.0,224.8,32.7,305.7,415.7,59.39,44.94,0,0,1,0,0,,0.0,,,6.0,0.76,1,0,,,0
1039,2022-11-04,2022,11,4,308,44,1,-0.5,0.866025,24.2,3,32.7,0.0,0.0,56.9,281.7,439.9,62.84,44.16,0,0,2,0,0,,0.0,,,7.0,0.85,1,0,,,0
1040,2022-11-05,2022,11,5,309,44,1,-0.5,0.866025,0.0,0,24.2,32.7,0.0,56.9,56.9,329.9,47.13,39.6,0,0,0,0,0,,0.0,,,8.0,0.62,1,0,,,0
1041,2022-11-06,2022,11,6,310,44,1,-0.5,0.866025,9.0,3,0.0,24.2,32.7,33.2,65.9,290.7,41.53,38.15,0,0,1,0,0,,0.0,,,9.0,0.55,1,0,,,0
1042,2022-11-07,2022,11,7,311,45,1,-0.5,0.866025,69.0,4,9.0,0.0,24.2,78.0,134.9,134.9,19.27,40.45,1,0,2,0,0,,0.0,,,10.0,0.33,1,0,,,0
1043,2022-11-08,2022,11,8,312,45,1,-0.5,0.866025,57.5,4,69.0,9.0,0.0,135.5,159.7,192.4,27.49,37.72,1,0,3,0,0,,0.0,,,11.0,0.73,1,0,,,0
1044,2022-11-09,2022,11,9,313,45,1,-0.5,0.866025,0.0,0,57.5,69.0,9.0,126.5,135.5,192.4,27.49,35.04,0,0,0,0,0,,0.0,,,12.0,0.38,1,0,,,0
1045,2022-11-10,2022,11,10,314,45,1,-0.5,0.866025,39.5,3,0.0,57.5,69.0,97.0,175.0,199.2,28.46,36.36,0,0,1,0,0,,0.0,,,13.0,0.39,1,0,,,0
1046,2022-11-11,2022,11,11,315,45,1,-0.5,0.866025,0.0,0,39.5,0.0,57.5,39.5,166.0,175.0,25.0,35.14,0,0,0,0,0,,0.0,,,14.0,0.35,1,0,,,0
1047,2022-11-12,2022,11,12,316,45,1,-0.5,0.866025,0.0,0,0.0,39.5,0.0,39.5,97.0,175.0,25.0,35.14,0,0,0,0,0,,0.0,,,15.0,0.35,1,0,,,0
1048,2022-11-13,2022,11,13,317,45,1,-0.5,0.866025,68.8,4,0.0,0.0,39.5,68.8,108.3,234.8,33.54,37.43,1,0,1,0,0,,0.0,,,16.0,0.45,1,0,,,0
1049,2022-11-14,2022,11,14,318,46,1,-0.5,0.866025,0.0,0,68.8,0.0,0.0,68.8,108.3,165.8,23.69,33.98,0,0,0,0,0,,0.0,,,17.0,0.33,1,0,,,0
1050,2022-11-15,2022,11,15,319,46,1,-0.5,0.866025,0.0,0,0.0,68.8,0.0,68.8,68.8,108.3,15.47,33.98,0,0,0,0,0,,0.0,,,18.0,0.24,1,0,,,0
1051,2022-11-16,2022,11,16,320,46,1,-0.5,0.866025,59.5,4,0.0,0.0,68.8,59.5,128.3,167.8,23.97,30.54,1,0,1,0,0,,0.0,,,19.0,0.34,1,0,,,0
1052,2022-11-17,2022,11,17,321,46,1,-0.5,0.866025,5.2,2,59.5,0.0,0.0,64.7,133.5,133.5,19.07,30.71,0,0,2,0,0,,0.0,,,20.0,0.33,1,0,,,0
1053,2022-11-18,2022,11,18,322,46,1,-0.5,0.866025,60.7,4,5.2,59.5,0.0,125.4,125.4,194.2,27.74,30.01,1,0,3,0,0,,0.0,,,21.0,0.73,1,0,,,0
1054,2022-11-19,2022,11,19,323,46,1,-0.5,0.866025,0.0,0,60.7,5.2,59.5,65.9,125.4,194.2,27.74,29.71,0,0,0,0,0,,0.0,,,22.0,0.38,1,0,,,0
1055,2022-11-20,2022,11,20,324,46,1,-0.5,0.866025,0.0,0,0.0,60.7,5.2,60.7,125.4,125.4,17.91,29.08,0,0,0,0,0,,0.0,,,23.0,0.26,1,0,,,0
1056,2022-11-21,2022,11,21,325,47,1,-0.5,0.866025,0.0,0,0.0,0.0,60.7,0.0,65.9,125.4,17.91,28.67,0,0,0,0,0,,0.0,,,24.0,0.26,1,0,,,0
1057,2022-11-22,2022,11,22,326,47,1,-0.5,0.866025,0.7,1,0.0,0.0,0.0,0.7,61.4,126.1,18.01,28.69,0,0,1,0,0,,0.0,,,25.0,0.27,1,0,,,0
1058,2022-11-23,2022,11,23,327,47,1,-0.5,0.866025,0.0,0,0.7,0.0,0.0,0.7,0.7,66.6,9.51,28.69,0,0,0,0,0,,0.0,,,26.0,0.16,1,0,,,0
1059,2022-11-24,2022,11,24,328,47,1,-0.5,0.866025,0.0,0,0.0,0.7,0.0,0.7,0.7,61.4,8.77,28.69,0,0,0,0,0,,0.0,,,27.0,0.16,1,0,,,0
1060,2022-11-25,2022,11,25,329,47,1,-0.5,0.866025,0.0,0,0.0,0.0,0.7,0.0,0.7,0.7,0.1,26.99,0,0,0,0,0,,0.0,,,28.0,0.05,1,0,,,0
1061,2022-11-26,2022,11,26,330,47,1,-0.5,0.866025,37.2,3,0.0,0.0,0.0,37.2,37.9,37.9,5.41,28.23,0,0,1,0,0,,0.0,,,29.0,0.11,1,0,,,0
1062,2022-11-27,2022,11,27,331,47,1,-0.5,0.866025,0.0,0,37.2,0.0,0.0,37.2,37.2,37.9,5.41,28.23,0,0,0,0,0,,0.0,,,,0.11,1,0,,,0
1063,2022-11-28,2022,11,28,332,48,1,-0.5,0.866025,46.7,3,0.0,37.2,0.0,83.9,83.9,84.6,12.09,26.12,0,0,1,0,0,,0.0,,,,0.2,1,1,0.3,7.0,1
1064,2022-11-29,2022,11,29,333,48,1,-0.5,0.866025,0.0,0,46.7,0.0,37.2,46.7,83.9,83.9,11.99,24.52,0,0,0,0,0,,0.0,,,,0.19,1,0,,,0
1065,2022-11-30,2022,11,30,334,48,1,-0.5,0.866025,63.7,4,0.0,46.7,0.0,110.4,147.6,147.6,21.09,19.15,1,0,1,0,0,,0.0,,,,0.3,1,0,,,0
1066,2022-12-01,2022,12,1,335,48,0,-0.0,1.0,0.0,0,63.7,0.0,46.7,63.7,110.4,147.6,21.09,19.15,0,0,0,0,0,,0.0,,,,0.3,1,0,,,0
1067,2022-12-02,2022,12,2,336,48,0,-0.0,1.0,0.0,0,0.0,63.7,0.0,63.7,110.4,147.6,21.09,19.15,0,0,0,0,0,,0.0,,,,0.3,1,0,,,0
1068,2022-12-03,2022,12,3,337,48,0,-0.0,1.0,18.3,3,0.0,0.0,63.7,18.3,82.0,128.7,18.39,18.67,0,0,1,0,0,,0.0,,,,0.27,1,0,,,0
1069,2022-12-04,2022,12,4,338,48,0,-0.0,1.0,0.0,0,18.3,0.0,0.0,18.3,82.0,128.7,18.39,17.86,0,0,0,0,0,,0.0,,,,0.27,1,0,,,0
1070,2022-12-05,2022,12,5,339,49,0,-0.0,1.0,0.0,0,0.0,18.3,0.0,18.3,18.3,82.0,11.71,17.86,0,0,0,0,0,,0.0,,,,0.19,1,0,,,0
1071,2022-12-06,2022,12,6,340,49,0,-0.0,1.0,0.0,0,0.0,0.0,18.3,0.0,18.3,82.0,11.71,17.56,0,0,0,0,0,,0.0,,,,0.19,1,0,,,0
1072,2022-12-07,2022,12,7,341,49,0,-0.0,1.0,3.7,2,0.0,0.0,0.0,3.7,22.0,22.0,3.14,15.38,0,0,1,0,0,,0.0,,,,0.09,1,0,,,0
1073,2022-12-08,2022,12,8,342,49,0,-0.0,1.0,21.2,3,3.7,0.0,0.0,24.9,24.9,43.2,6.17,14.17,0,0,2,0,0,,0.0,,,,0.17,1,0,,,0
1074,2022-12-09,2022,12,9,343,49,0,-0.0,1.0,0.0,0,21.2,3.7,0.0,24.9,24.9,43.2,6.17,14.17,0,0,0,0,0,,0.0,,,,0.12,1,0,,,0
1075,2022-12-10,2022,12,10,344,49,0,-0.0,1.0,0.0,0,0.0,21.2,3.7,21.2,24.9,24.9,3.56,12.86,0,0,0,0,0,,0.0,,,,0.09,1,0,,,0
1076,2022-12-11,2022,12,11,345,49,0,-0.0,1.0,0.0,0,0.0,0.0,21.2,0.0,24.9,24.9,3.56,12.86,0,0,0,0,0,,0.0,,,,0.09,1,0,,,0
1077,2022-12-12,2022,12,12,346,50,0,-0.0,1.0,10.4,3,0.0,0.0,0.0,10.4,31.6,35.3,5.04,13.2,0,0,1,0,0,,0.0,,,,0.11,1,0,,,0
1078,2022-12-13,2022,12,13,347,50,0,-0.0,1.0,0.0,0,10.4,0.0,0.0,10.4,10.4,35.3,5.04,10.91,0,0,0,0,0,,0.0,,,,0.11,1,0,,,0
1079,2022-12-14,2022,12,14,348,50,0,-0.0,1.0,45.2,3,0.0,10.4,0.0,55.6,55.6,76.8,10.97,12.42,0,0,1,0,0,,0.0,,,,0.18,1,0,,,0
1080,2022-12-15,2022,12,15,349,50,0,-0.0,1.0,5.6,2,45.2,0.0,10.4,50.8,61.2,61.2,8.74,12.6,0,0,2,0,0,,0.0,,,,0.2,1,0,,,0
1081,2022-12-16,2022,12,16,350,50,0,-0.0,1.0,40.9,3,5.6,45.2,0.0,91.7,102.1,102.1,14.59,11.98,0,0,3,0,0,,0.0,,,,0.58,1,0,,,0
1082,2022-12-17,2022,12,17,351,50,0,-0.0,1.0,0.0,0,40.9,5.6,45.2,46.5,91.7,102.1,14.59,11.81,0,0,0,0,0,,0.0,,,,0.23,1,0,,,0
1083,2022-12-18,2022,12,18,352,50,0,-0.0,1.0,0.0,0,0.0,40.9,5.6,40.9,91.7,102.1,14.59,9.79,0,0,0,0,0,,0.0,,,,0.23,1,0,,,0
1084,2022-12-19,2022,12,19,353,51,0,-0.0,1.0,0.0,0,0.0,0.0,40.9,0.0,46.5,91.7,13.1,9.79,0,0,0,0,0,,0.0,,,,0.21,1,0,,,0
1085,2022-12-20,2022,12,20,354,51,0,-0.0,1.0,33.2,3,0.0,0.0,0.0,33.2,74.1,124.9,17.84,10.89,0,0,1,0,0,,0.0,,,,0.26,1,0,,,0
1086,2022-12-21,2022,12,21,355,51,0,-0.0,1.0,56.0,4,33.2,0.0,0.0,89.2,89.2,135.7,19.39,12.76,1,0,2,0,0,,0.0,,,,0.33,1,0,,,0
1087,2022-12-22,2022,12,22,356,51,0,-0.0,1.0,0.0,0,56.0,33.2,0.0,89.2,89.2,130.1,18.59,12.74,0,0,0,0,0,,0.0,,,,0.27,1,0,,,0
1088,2022-12-23,2022,12,23,357,51,0,-0.0,1.0,0.1,1,0.0,56.0,33.2,56.1,89.3,89.3,12.76,12.74,0,0,1,0,0,,0.0,,,,0.2,1,0,,,0
1089,2022-12-24,2022,12,24,358,51,0,-0.0,1.0,0.0,0,0.1,0.0,56.0,0.1,89.3,89.3,12.76,12.74,0,0,0,0,0,,0.0,,,,0.2,1,0,,,0
1090,2022-12-25,2022,12,25,359,51,0,-0.0,1.0,34.4,3,0.0,0.1,0.0,34.5,90.5,123.7,17.67,13.89,0,0,1,0,0,,0.0,,,,0.26,1,0,,,0
1091,2022-12-26,2022,12,26,360,52,0,-0.0,1.0,14.9,3,34.4,0.0,0.1,49.3,49.4,138.6,19.8,13.14,0,0,2,0,0,,0.0,,,,0.34,1,0,,,0
1092,2022-12-27,2022,12,27,361,52,0,-0.0,1.0,0.0,0,14.9,34.4,0.0,49.3,49.4,105.4,15.06,13.14,0,0,0,0,0,,0.0,,,,0.23,1,0,,,0
1093,2022-12-28,2022,12,28,362,52,0,-0.0,1.0,0.0,0,0.0,14.9,34.4,14.9,49.3,49.4,7.06,11.59,0,0,0,0,0,,0.0,,,,0.13,1,0,,,0
1094,2022-12-29,2022,12,29,363,52,0,-0.0,1.0,0.0,0,0.0,0.0,14.9,0.0,49.3,49.4,7.06,11.59,0,0,0,0,0,,0.0,,,,0.13,1,0,,,0
1095,2022-12-30,2022,12,30,364,52,0,-0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,14.9,49.3,7.04,9.46,0,0,0,0,0,,0.0,,,,0.13,1,0,,,0
1096,2022-12-31,2022,12,31,365,52,0,-0.0,1.0,29.3,3,0.0,0.0,0.0,29.3,29.3,78.6,11.23,10.44,0,0,1,0,0,,0.0,,,,0.18,1,0,,,0
1097,2023-01-01,2023,1,1,1,52,0,0.5,0.866025,0.0,0,29.3,0.0,0.0,29.3,29.3,44.2,6.31,10.44,0,0,0,0,0,,0.0,,,,0.13,1,0,,,0
1098,2023-01-02,2023,1,2,2,1,0,0.5,0.866025,0.0,0,0.0,29.3,0.0,29.3,29.3,29.3,4.19,9.83,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0
1099,2023-01-03,2023,1,3,3,1,0,0.5,0.866025,0.0,0,0.0,0.0,29.3,0.0,29.3,29.3,4.19,9.83,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0
1100,2023-01-04,2023,1,4,4,1,0,0.5,0.866025,2.9,2,0.0,0.0,0.0,2.9,32.2,32.2,4.6,9.93,0,0,1,0,0,,0.0,,,,0.11,1,0,,,0
1101,2023-01-05,2023,1,5,5,1,0,0.5,0.866025,0.0,0,2.9,0.0,0.0,2.9,2.9,32.2,4.6,9.93,0,0,0,0,0,,0.0,,,,0.11,1,0,,,0
1102,2023-01-06,2023,1,6,6,1,0,0.5,0.866025,0.0,0,0.0,2.9,0.0,2.9,2.9,32.2,4.6,9.8,0,0,0,0,0,,0.0,,,,0.11,1,0,,,0
1103,2023-01-07,2023,1,7,7,1,0,0.5,0.866025,0.0,0,0.0,0.0,2.9,0.0,2.9,2.9,0.41,9.1,0,0,0,0,0,,0.0,,,,0.05,1,0,,,0
1104,2023-01-08,2023,1,8,8,1,0,0.5,0.866025,0.0,0,0.0,0.0,0.0,0.0,2.9,2.9,0.41,9.1,0,0,0,0,0,,0.0,,,,0.05,1,0,,,0
1105,2023-01-09,2023,1,9,9,2,0,0.5,0.866025,0.0,0,0.0,0.0,0.0,0.0,0.0,2.9,0.41,9.1,0,0,0,0,0,,0.0,,,,0.05,1,0,,,0
1106,2023-01-10,2023,1,10,10,2,0,0.5,0.866025,0.0,0,0.0,0.0,0.0,0.0,0.0,2.9,0.41,9.1,0,0,0,0,0,,0.0,,,,0.05,1,0,,,0
1107,2023-01-11,2023,1,11,11,2,0,0.5,0.866025,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0,0,0,0,0,,0.0,,,,0.05,1,0,,,0
1108,2023-01-12,2023,1,12,12,2,0,0.5,0.866025,13.3,3,0.0,0.0,0.0,13.3,13.3,13.3,1.9,9.19,0,0,1,0,0,,0.0,,,,0.07,1,0,,,0
1109,2023-01-13,2023,1,13,13,2,0,0.5,0.866025,0.0,0,13.3,0.0,0.0,13.3,13.3,13.3,1.9,7.69,0,0,0,0,0,,0.0,,,,0.07,1,0,,,0
1110,2023-01-14,2023,1,14,14,2,0,0.5,0.866025,0.0,0,0.0,13.3,0.0,13.3,13.3,13.3,1.9,7.5,0,0,0,0,0,,0.0,,,,0.07,1,1,0.2,10.0,1
1111,2023-01-15,2023,1,15,15,2,0,0.5,0.866025,0.0,0,0.0,0.0,13.3,0.0,13.3,13.3,1.9,6.14,0,0,0,0,0,,0.0,,,,0.07,1,0,,,0
1112,2023-01-16,2023,1,16,16,3,0,0.5,0.866025,0.0,0,0.0,0.0,0.0,0.0,13.3,13.3,1.9,6.14,0,0,0,0,0,,0.0,,,,0.07,1,0,,,0
1113,2023-01-17,2023,1,17,17,3,0,0.5,0.866025,0.0,0,0.0,0.0,0.0,0.0,0.0,13.3,1.9,6.14,0,0,0,0,0,,0.0,,,,0.07,1,0,,,0
1114,2023-01-18,2023,1,18,18,3,0,0.5,0.866025,0.0,0,0.0,0.0,0.0,0.0,0.0,13.3,1.9,6.14,0,0,0,0,0,,0.0,,,,0.07,1,0,,,0
1115,2023-01-19,2023,1,19,19,3,0,0.5,0.866025,9.7,3,0.0,0.0,0.0,9.7,9.7,9.7,1.39,5.35,0,0,1,0,0,,0.0,,,,0.07,1,0,,,0
1116,2023-01-20,2023,1,20,20,3,0,0.5,0.866025,29.5,3,9.7,0.0,0.0,39.2,39.2,39.2,5.6,4.47,0,0,2,0,0,,0.0,,,,0.17,1,0,,,0
1117,2023-01-21,2023,1,21,21,3,0,0.5,0.866025,0.0,0,29.5,9.7,0.0,39.2,39.2,39.2,5.6,4.47,0,0,0,0,0,,0.0,,,,0.12,1,0,,,0
1118,2023-01-22,2023,1,22,22,3,0,0.5,0.866025,0.0,0,0.0,29.5,9.7,29.5,39.2,39.2,5.6,4.47,0,0,0,0,0,,0.0,,,,0.12,1,0,,,0
1119,2023-01-23,2023,1,23,23,4,0,0.5,0.866025,0.0,0,0.0,0.0,29.5,0.0,39.2,39.2,5.6,4.47,0,0,0,0,0,,0.0,,,,0.12,1,0,,,0
1120,2023-01-24,2023,1,24,24,4,0,0.5,0.866025,15.8,3,0.0,0.0,0.0,15.8,45.3,55.0,7.86,3.85,0,0,1,0,0,,0.0,,,,0.14,1,0,,,0
1121,2023-01-25,2023,1,25,25,4,0,0.5,0.866025,0.0,0,15.8,0.0,0.0,15.8,15.8,55.0,7.86,3.35,0,0,0,0,0,,0.0,,,,0.14,1,0,,,0
1122,2023-01-26,2023,1,26,26,4,0,0.5,0.866025,0.0,0,0.0,15.8,0.0,15.8,15.8,45.3,6.47,3.35,0,0,0,0,0,,0.0,,,,0.13,1,0,,,0
1123,2023-01-27,2023,1,27,27,4,0,0.5,0.866025,17.1,3,0.0,0.0,15.8,17.1,32.9,32.9,4.7,3.92,0,0,1,0,0,,0.0,,,,0.11,1,0,,,0
1124,2023-01-28,2023,1,28,28,4,0,0.5,0.866025,0.0,0,17.1,0.0,0.0,17.1,32.9,32.9,4.7,3.92,0,0,0,0,0,,0.0,,,,0.11,1,0,,,0
1125,2023-01-29,2023,1,29,29,4,0,0.5,0.866025,5.8,2,0.0,17.1,0.0,22.9,22.9,38.7,5.53,4.11,0,0,1,0,0,,0.0,,,,0.12,1,0,,,0
1126,2023-01-30,2023,1,30,30,5,0,0.5,0.866025,0.0,0,5.8,0.0,17.1,5.8,22.9,38.7,5.53,3.14,0,0,0,0,0,,0.0,,,,0.12,1,0,,,0
1127,2023-01-31,2023,1,31,31,5,0,0.5,0.866025,0.0,0,0.0,5.8,0.0,5.8,22.9,22.9,3.27,3.14,0,0,0,0,0,,0.0,,,,0.09,1,0,,,0
1128,2023-02-01,2023,2,1,32,5,0,0.866025,0.5,0.0,0,0.0,0.0,5.8,0.0,5.8,22.9,3.27,3.14,0,0,0,0,0,,0.0,,,,0.09,1,0,,,0
1129,2023-02-02,2023,2,2,33,5,0,0.866025,0.5,0.0,0,0.0,0.0,0.0,0.0,5.8,22.9,3.27,3.14,0,0,0,0,0,,0.0,,,,0.09,1,0,,,0
1130,2023-02-03,2023,2,3,34,5,0,0.866025,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,5.8,0.83,3.04,0,0,0,0,0,,0.0,,,,0.06,1,0,,,0
1131,2023-02-04,2023,2,4,35,5,0,0.866025,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,5.8,0.83,3.04,0,0,0,0,0,,0.0,,,,0.06,1,0,,,0
1132,2023-02-05,2023,2,5,36,5,0,0.866025,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0,0,0,0,0,,0.0,,,,0.05,1,0,,,0
1133,2023-02-06,2023,2,6,37,6,0,0.866025,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0,0,0,0,0,,0.0,,,,0.05,1,0,,,0
1134,2023-02-07,2023,2,7,38,6,0,0.866025,0.5,3.1,2,0.0,0.0,0.0,3.1,3.1,3.1,0.44,3.14,0,0,1,0,0,,0.0,,,,0.06,1,0,,,0
1135,2023-02-08,2023,2,8,39,6,0,0.866025,0.5,3.7,2,3.1,0.0,0.0,6.8,6.8,6.8,0.97,3.27,0,0,2,0,0,,0.0,,,,0.11,1,0,,,0
1136,2023-02-09,2023,2,9,40,6,0,0.866025,0.5,0.0,0,3.7,3.1,0.0,6.8,6.8,6.8,0.97,3.27,0,0,0,0,0,,0.0,,,,0.06,1,0,,,0
1137,2023-02-10,2023,2,10,41,6,0,0.866025,0.5,0.0,0,0.0,3.7,3.1,3.7,6.8,6.8,0.97,3.27,0,0,0,0,0,,0.0,,120.0,999.0,0.18,1,0,,,0
1138,2023-02-11,2023,2,11,42,6,0,0.866025,0.5,0.0,0,0.0,0.0,3.7,0.0,6.8,6.8,0.97,2.82,0,0,0,0,0,,0.0,,,,0.06,1,0,,,0
1139,2023-02-12,2023,2,12,43,6,0,0.866025,0.5,0.0,0,0.0,0.0,0.0,0.0,3.7,6.8,0.97,2.82,0,0,0,0,0,,0.0,,,,0.06,1,0,,,0
1140,2023-02-13,2023,2,13,44,7,0,0.866025,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,6.8,0.97,2.82,0,0,0,0,0,,0.0,,,,0.06,1,0,,,0
1141,2023-02-14,2023,2,14,45,7,0,0.866025,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,3.7,0.53,2.82,0,0,0,0,0,,0.0,,,,0.06,1,0,,,0
1142,2023-02-15,2023,2,15,46,7,0,0.866025,0.5,11.9,3,0.0,0.0,0.0,11.9,11.9,11.9,1.7,3.22,0,0,1,0,0,,0.0,,,,0.07,1,0,,,0
1143,2023-02-16,2023,2,16,47,7,0,0.866025,0.5,0.0,0,11.9,0.0,0.0,11.9,11.9,11.9,1.7,3.22,0,0,0,0,0,,0.0,,,,0.07,1,0,,,0
1144,2023-02-17,2023,2,17,48,7,0,0.866025,0.5,0.0,0,0.0,11.9,0.0,11.9,11.9,11.9,1.7,3.22,0,0,0,0,0,,0.0,,,,0.07,1,0,,,0
1145,2023-02-18,2023,2,18,49,7,0,0.866025,0.5,3.8,2,0.0,0.0,11.9,3.8,15.7,15.7,2.24,3.02,0,0,1,0,0,,0.0,,,,0.08,1,0,,,0
1146,2023-02-19,2023,2,19,50,7,0,0.866025,0.5,10.9,3,3.8,0.0,0.0,14.7,26.6,26.6,3.8,2.4,0,0,2,0,0,,0.0,,,,0.15,1,0,,,0
1147,2023-02-20,2023,2,20,51,8,0,0.866025,0.5,0.0,0,10.9,3.8,0.0,14.7,14.7,26.6,3.8,2.4,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0
1148,2023-02-21,2023,2,21,52,8,0,0.866025,0.5,0.0,0,0.0,10.9,3.8,10.9,14.7,26.6,3.8,2.4,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0
1149,2023-02-22,2023,2,22,53,8,0,0.866025,0.5,0.0,0,0.0,0.0,10.9,0.0,14.7,14.7,2.1,2.4,0,0,0,0,0,,0.0,,,,0.08,1,0,,,0
1150,2023-02-23,2023,2,23,54,8,0,0.866025,0.5,0.0,0,0.0,0.0,0.0,0.0,10.9,14.7,2.1,1.88,0,0,0,0,0,,0.0,,,,0.08,1,0,,,0
1151,2023-02-24,2023,2,24,55,8,0,0.866025,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,14.7,2.1,1.88,0,0,0,0,0,,0.0,,,,0.08,1,0,,,0
1152,2023-02-25,2023,2,25,56,8,0,0.866025,0.5,28.8,3,0.0,0.0,0.0,28.8,28.8,39.7,5.67,2.84,0,0,1,0,0,,0.0,,,,0.12,1,0,,,0
1153,2023-02-26,2023,2,26,57,8,0,0.866025,0.5,0.0,0,28.8,0.0,0.0,28.8,28.8,28.8,4.11,2.27,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0
1154,2023-02-27,2023,2,27,58,9,0,0.866025,0.5,0.0,0,0.0,28.8,0.0,28.8,28.8,28.8,4.11,2.27,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0
1155,2023-02-28,2023,2,28,59,9,0,0.866025,0.5,0.0,0,0.0,0.0,28.8,0.0,28.8,28.8,4.11,2.07,0,0,0,0,0,,0.0,,,,0.1,1,1,0.5,9.0,1
1156,2023-03-01,2023,3,1,60,9,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28.8,28.8,4.11,2.07,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0
1157,2023-03-02,2023,3,2,61,9,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28.8,4.11,2.07,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0
1158,2023-03-03,2023,3,3,62,9,0,1.0,0.0,13.0,3,0.0,0.0,0.0,13.0,13.0,41.8,5.97,2.51,0,0,1,0,0,,0.0,,,,0.12,1,0,,,0
1159,2023-03-04,2023,3,4,63,9,0,1.0,0.0,0.0,0,13.0,0.0,0.0,13.0,13.0,13.0,1.86,2.51,0,0,0,0,0,,0.0,,,,0.07,1,0,,,0
1160,2023-03-05,2023,3,5,64,9,0,1.0,0.0,0.0,0,0.0,13.0,0.0,13.0,13.0,13.0,1.86,2.51,0,0,0,0,0,,0.0,,,,0.07,1,0,,,0
1161,2023-03-06,2023,3,6,65,10,0,1.0,0.0,0.0,0,0.0,0.0,13.0,0.0,13.0,13.0,1.86,2.51,0,0,0,0,0,,0.0,,,,0.07,1,0,,,0
1162,2023-03-07,2023,3,7,66,10,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.0,13.0,1.86,2.51,0,0,0,0,0,,0.0,,,,0.07,1,0,,,0
1163,2023-03-08,2023,3,8,67,10,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,1.86,2.51,0,0,0,0,0,,0.0,,,,0.07,1,0,,,0
